"lokalisationnummer","lokalisationsname","status","status_txt","lokalisation_art","lokalisation_art_txt","lokalisation_koord_ost","lokalisation_koord_nord","objid","lokalisation_ori","geometry"
"2217","Wolfswinkel","1","real","1","Strasse","2681085.387","1253141.22","2001","327.7","POINT (2681085.5 1253141.2)"
"45","Alte Mühlackerstrasse","1","real","1","Strasse","2680686.373","1253161.185","2002","28.4","POINT (2680686.2 1253161.1)"
"128","Bachmannweg","1","real","1","Strasse","2680580.404","1252826.609","2013","338.4","POINT (2680580.5 1252826.6)"
"1617","Riedenhaldensteig","1","real","1","Strasse","2680940.702","1252392.563","2089","56.6","POINT (2680940.8 1252392.6)"
"1544","Plätschweg","1","real","1","Strasse","2680357.227","1252400.548","2140","47.3","POINT (2680357.2 1252400.5)"
"1009","In Büngerten","1","real","1","Strasse","2680444.29","1252736.584","2141","336.3","POINT (2680444.2 1252736.6)"
"243","Blumenfeldstrasse","1","real","1","Strasse","2680443.548","1253181.469","2142","34.8","POINT (2680443.5 1253181.5)"
"341","Büsiseeweg","1","real","1","Strasse","2680664.438","1254095.259","2145","337.0","POINT (2680664.5 1254095.2)"
"632","Geeringsteig","1","real","1","Strasse","2678254.533","1252122.536","2310","80.6","POINT (2678254.5 1252122.5)"
"1475","Oberer Bodenweg","1","real","1","Strasse","2678377.965","1252159.914","2312","271.4","POINT (2678378 1252159.9)"
"1639","Rodungsweg","1","real","1","Strasse","2679043.285","1252016.373","2347","293.0","POINT (2679043.2 1252016.4)"
"1950","Steinwiesenweg","1","real","1","Strasse","2678958.76","1252491.69","2348","85.1","POINT (2678958.8 1252491.8)"
"1463","Notzenschürlistrasse","1","real","1","Strasse","2679359.477","1251689.873","2349","36.7","POINT (2679359.5 1251689.9)"
"1403","Mühlackerstrasse","1","real","1","Strasse","2679813.142","1253249.349","2357","65.9","POINT (2679813.2 1253249.4)"
"103","Aspholzstrasse","1","real","1","Strasse","2680254.327","1253339.239","2358","41.0","POINT (2680254.2 1253339.2)"
"2236","Zehntenhausplatz","1","real","2","Platz","2680621.569","1252563.964","2359","335.9","POINT (2680621.5 1252564)"
"1796","Schürliweg","1","real","1","Strasse","2680272.709","1252454.24","2361","322.0","POINT (2680272.8 1252454.2)"
"55","Am Bach","1","real","1","Strasse","2680542.789","1253207.945","2403","80.9","POINT (2680542.8 1253208)"
"1964","Stöckengasse","1","real","1","Strasse","2680719.151","1252912.873","2404","36.5","POINT (2680719.2 1252912.9)"
"986","Im St. Blasienhof","1","real","1","Strasse","2680616.128","1253359.085","2405","14.2","POINT (2680616.2 1253359.1)"
"2009","Teufwiesenstrasse","1","real","1","Strasse","2680905.829","1253320.578","2407","341.6","POINT (2680905.8 1253320.6)"
"126","Bächlerstrasse","1","real","1","Strasse","2680243.208","1252628.601","2408","326.4","POINT (2680243.2 1252628.6)"
"251","Bodenacker","1","real","1","Strasse","2680900.583","1253174.589","2409","336.8","POINT (2680900.5 1253174.6)"
"1481","Oberleestrasse","1","real","1","Strasse","2678993.003","1252670.627","2411","313.0","POINT (2678993 1252670.6)"
"932","Huberwiesenstrasse","1","real","1","Strasse","2679381.993","1251979.159","2412","275.7","POINT (2679382 1251979.1)"
"573","Frechenmätteliweg","1","real","1","Strasse","2679210.457","1252238.256","2413","323.6","POINT (2679210.5 1252238.2)"
"198","Bergholzweg","1","real","1","Strasse","2679397.533","1252504.413","2414","77.9","POINT (2679397.5 1252504.4)"
"1689","Russenbrünnelistrasse","1","real","1","Strasse","2679299.296","1252730.949","2415","326.0","POINT (2679299.2 1252731)"
"1573","Räuberweg","1","real","1","Strasse","2679205.574","1252667.381","2416","272.4","POINT (2679205.5 1252667.4)"
"1338","Martinsrütistrasse","1","real","1","Strasse","2679735.813","1252266.455","2417","323.9","POINT (2679735.8 1252266.5)"
"234","Birkenweg","1","real","1","Strasse","2679604.693","1252363.829","2436","319.1","POINT (2679604.8 1252363.9)"
"293","Brünneliweg","1","real","1","Strasse","2680522.829","1253386.293","2440","289.0","POINT (2680522.8 1253386.2)"
"2068","Unterdorfplatz","1","real","2","Platz","2680591.295","1253427.497","2441","324.7","POINT (2680591.2 1253427.5)"
"1144","Kornamtsweg","1","real","1","Strasse","2680745.929","1253542.361","2442","345.0","POINT (2680746 1253542.4)"
"1242","Lerchenberg","1","real","1","Strasse","2680747.024","1251857.899","2443","308.0","POINT (2680747 1251857.9)"
"1451","Neuwiesenstrasse","1","real","1","Strasse","2681167.21","1252217.676","2444","67.3","POINT (2681167.2 1252217.6)"
"1873","Sonderistrasse","1","real","1","Strasse","2680187.16","1251724.522","2449","276.5","POINT (2680187.2 1251724.5)"
"2118","Waldhausstrasse","1","real","1","Strasse","2685303.98","1247745.963","1","270.8","POINT (2685304 1247746)"
"1085","Katzentischstrasse","1","real","1","Strasse","2687766.917","1247228.856","43","287.0","POINT (2687767 1247228.9)"
"556","Forrenweidstrasse","1","real","1","Strasse","2685781.262","1248695.634","44","308.6","POINT (2685781.2 1248695.6)"
"43","Alte Gockhauserstrasse","1","real","1","Strasse","2686845.192","1248178.667","45","36.4","POINT (2686845.2 1248178.6)"
"1154","Krähbühlstrasse","1","real","1","Strasse","2685521.268","1248367.976","61","72.0","POINT (2685521.2 1248368)"
"302","Buchenrainstrasse","1","real","1","Strasse","2687474.478","1247465.384","139","85.1","POINT (2687474.5 1247465.4)"
"1285","Loorenkopfstrasse","1","real","1","Strasse","2687348.609","1247356.238","140","358.7","POINT (2687348.5 1247356.2)"
"1490","Oetenbacherholzstrasse","1","real","1","Strasse","2687413.688","1247916.169","141","313.0","POINT (2687413.8 1247916.1)"
"1173","Kugelfangweg","1","real","1","Strasse","2686179.868","1248869.982","142","306.3","POINT (2686179.8 1248870)"
"1566","Rainriegelweg","1","real","1","Strasse","2686573.992","1247947.452","143","28.4","POINT (2686574 1247947.5)"
"339","Buschbergsteig","1","real","1","Strasse","2686501.989","1248408.224","144","322.6","POINT (2686502 1248408.2)"
"2026","Töbeliweg","1","real","1","Strasse","2686403.665","1248665.616","145","60.8","POINT (2686403.8 1248665.6)"
"2308","Chämmetenweg","1","real","1","Strasse","2686746.307","1248866.262","174","78.8","POINT (2686746.2 1248866.2)"
"1969","Stockenwiesweg","1","real","1","Strasse","2688953.874","1246818.818","181","295.3","POINT (2688953.8 1246818.9)"
"1545","Plattenholzweg","1","real","1","Strasse","2689407.513","1246097.888","182","38.5","POINT (2689407.5 1246097.9)"
"430","Egglenweg","1","real","1","Strasse","2689325.534","1246117.769","183","30.0","POINT (2689325.5 1246117.8)"
"1489","Oetenbacherholz","1","real","1","Strasse","2686851.419","1248088.888","214","13.1","POINT (2686851.5 1248088.9)"
"1833","Seewiesenstrasse","1","real","1","Strasse","2687247.749","1248367.365","215","277.7","POINT (2687247.8 1248367.4)"
"1165","Kripfstrasse","1","real","1","Strasse","2687353.117","1248110.152","217","297.3","POINT (2687353 1248110.1)"
"1921","Stadtweg","1","real","1","Strasse","2686520.936","1249660.765","227","37.0","POINT (2686521 1249660.8)"
"545","Flobotstrasse","1","real","1","Strasse","2685383.758","1248266.977","244","321.7","POINT (2685383.8 1248267)"
"1653","Rosenbühlstrasse","1","real","1","Strasse","2685307.304","1248215.382","245","335.1","POINT (2685307.2 1248215.4)"
"1284","Loorenhalde","1","real","1","Strasse","2687053.797","1246529.091","266","344.0","POINT (2687053.8 1246529.1)"
"281","Bruderholzweg","1","real","1","Strasse","2687427.09","1246721.02","267","10.9","POINT (2687427 1246721)"
"2126","Wallisackerweg","1","real","1","Strasse","2686815.546","1246686.178","268","32.7","POINT (2686815.5 1246686.1)"
"702","Grabenweg","1","real","1","Strasse","2687177.196","1246851.369","269","294.0","POINT (2687177.2 1246851.4)"
"824","Heilighüsli","1","real","1","Strasse","2686663.063","1245821.164","270","298.0","POINT (2686663 1245821.1)"
"2276","Zweiackerstrasse","1","real","1","Strasse","2687695.628","1245789.885","272","322.0","POINT (2687695.8 1245789.9)"
"59","Am Guggenberg","1","real","1","Strasse","2686580.864","1245835.034","273","301.9","POINT (2686580.8 1245835)"
"2343","Verrucanoweg","1","real","1","Strasse","2686809.081","1245610.237","274","78.8","POINT (2686809 1245610.2)"
"2351","Elefantenweg","1","real","1","Strasse","2685917.747","1246023.481","275","46.4","POINT (2685917.8 1246023.5)"
"1290","Loorentorweg","1","real","1","Strasse","2686791.843","1246783.343","286","21.6","POINT (2686791.8 1246783.4)"
"1125","Klosterweg","1","real","1","Strasse","2685764.482","1249156.866","294","326.9","POINT (2685764.5 1249156.9)"
"1124","Klosterholzweg","1","real","1","Strasse","2685751.689","1249468.25","295","335.3","POINT (2685751.8 1249468.2)"
"1646","Römerholzstrasse","1","real","1","Strasse","2687296.22","1247792.166","299","14.6","POINT (2687296.2 1247792.1)"
"2120","Waldkauzweg","1","real","1","Strasse","2687263.78","1247523.418","300","64.5","POINT (2687263.8 1247523.4)"
"1116","Kleinhölzliweg","1","real","1","Strasse","2687380.703","1248231.88","302","343.2","POINT (2687380.8 1248231.9)"
"1548","Plenterweg","1","real","1","Strasse","2686742.083","1247461.204","303","285.4","POINT (2686742 1247461.2)"
"10","FIFA-Strasse","1","real","1","Strasse","2685669.589","1248391.967","323","35.6","POINT (2685669.5 1248392)"
"1706","Sagentobelweg","1","real","1","Strasse","2686641.564","1249071.153","331","276.9","POINT (2686641.5 1249071.1)"
"1058","Känzelistrasse","1","real","1","Strasse","2686986.083","1247442.942","332","10.4","POINT (2686986 1247443)"
"1610","Reservoirweg","1","real","1","Strasse","2685237.186","1248650.489","356","4.0","POINT (2685237.2 1248650.5)"
"1155","Krähbühlweg","1","real","1","Strasse","2685416.34","1248110.928","412","349.0","POINT (2685416.2 1248110.9)"
"778","Hanslinweg","1","real","1","Strasse","2685314.271","1249581.326","416","33.6","POINT (2685314.2 1249581.4)"
"1876","Sonnenberghölzliweg","1","real","1","Strasse","2685778.733","1246846.154","429","327.0","POINT (2685778.8 1246846.1)"
"872","Hirtenweg","1","real","1","Strasse","2686382.995","1245852.709","431","37.0","POINT (2686383 1245852.8)"
"1865","Sillerweg","1","real","1","Strasse","2686309.577","1245981.572","432","23.0","POINT (2686309.5 1245981.6)"
"330","Burenweg","1","real","1","Strasse","2686223.217","1245855.111","433","299.0","POINT (2686223.2 1245855.1)"
"240","Blaumeisliweg","1","real","1","Strasse","2686469.667","1245588.754","434","43.3","POINT (2686469.8 1245588.8)"
"629","Gattikerstrasse","1","real","1","Strasse","2685229.881","1246172.124","451","44.0","POINT (2685230 1246172.1)"
"1378","Mittagweg","1","real","1","Strasse","2685234.412","1246054.8","452","77.7","POINT (2685234.5 1246054.8)"
"291","Brunnackerweg","1","real","1","Strasse","2687441.625","1245822.415","453","271.0","POINT (2687441.5 1245822.4)"
"1788","Schulerweg","1","real","1","Strasse","2687336.532","1245956.089","454","336.3","POINT (2687336.5 1245956.1)"
"125","Baalweg","1","real","1","Strasse","2688537.244","1246764.035","455","345.0","POINT (2688537.2 1246764)"
"1306","Lybensteinweg","1","real","1","Strasse","2688759.376","1246936.689","456","289.4","POINT (2688759.5 1246936.8)"
"2342","Diabasweg","1","real","1","Strasse","2686768.297","1245505.021","464","271.8","POINT (2686768.2 1245505)"
"1784","Schreberweg","1","real","1","Strasse","2685301.421","1248058.97","492","66.5","POINT (2685301.5 1248059)"
"1613","Richard-Kissling-Weg","1","real","1","Strasse","2685232.395","1247964.462","493","293.9","POINT (2685232.5 1247964.5)"
"1396","Morgenweg","1","real","1","Strasse","2685329.753","1247022.61","500","16.4","POINT (2685329.8 1247022.6)"
"733","Grütholzstrasse","1","real","1","Strasse","2686020.584","1247965.949","501","290.5","POINT (2686020.5 1247966)"
"387","Dienerhölzliweg","1","real","1","Strasse","2685714.486","1247008.674","508","36.0","POINT (2685714.5 1247008.6)"
"1479","Oberer Selnauweg","1","real","1","Strasse","2686508.011","1246500.028","511","329.4","POINT (2686508 1246500)"
"856","Heuelstrasse","1","real","1","Strasse","2685247.346","1247017.146","513","302.8","POINT (2685247.2 1247017.1)"
"117","Aurorastrasse","1","real","1","Strasse","2685212.034","1247519.974","514","313.7","POINT (2685212 1247520)"
"1480","Oberholzstrasse","1","real","1","Strasse","2685392.196","1248748.579","516","53.0","POINT (2685392.2 1248748.6)"
"871","Hirslanderstrasse","1","real","1","Strasse","2685603.741","1246100.323","547","301.0","POINT (2685603.8 1246100.4)"
"599","Fröbelstrasse","1","real","1","Strasse","2685300.879","1246061.602","548","77.3","POINT (2685301 1246061.6)"
"1843","Sempacherstrasse","1","real","1","Strasse","2685207.739","1246409.506","549","285.7","POINT (2685207.8 1246409.5)"
"445","Eierbrechtstrasse","1","real","1","Strasse","2685979.764","1246088.15","550","287.3","POINT (2685979.8 1246088.1)"
"2146","Wehrenbachhalde","1","real","1","Strasse","2686095.048","1245779.8","551","301.3","POINT (2686095 1245779.8)"
"897","Höhenweg","1","real","1","Strasse","2685331.919","1246511.046","565","296.0","POINT (2685332 1246511)"
"1127","Kluseggstrasse","1","real","1","Strasse","2685439.34","1246500.963","567","301.3","POINT (2685439.2 1246501)"
"1092","Kempterstrasse","1","real","1","Strasse","2685293.045","1246710.467","568","299.8","POINT (2685293 1246710.5)"
"1126","Klusdörfli","1","real","1","Strasse","2685374.279","1246602.618","569","70.0","POINT (2685374.2 1246602.6)"
"2124","Waldschulweg","1","real","1","Strasse","2685683.607","1246490.402","572","313.0","POINT (2685683.5 1246490.4)"
"1887","Spechtweg","1","real","1","Strasse","2685462.103","1246279.154","589","32.1","POINT (2685462 1246279.1)"
"1407","Mühlehaldensteig","1","real","1","Strasse","2685601.104","1245957.351","591","55.4","POINT (2685601 1245957.4)"
"2135","Wasersteig","1","real","1","Strasse","2685793.005","1245921.139","592","47.3","POINT (2685793 1245921.1)"
"870","Hirslandersteig","1","real","1","Strasse","2685640.398","1246061.52","593","320.9","POINT (2685640.5 1246061.5)"
"1872","Sommerauweg","1","real","1","Strasse","2686085.655","1246217.462","614","20.6","POINT (2686085.8 1246217.5)"
"439","Eichhaldenweg","1","real","1","Strasse","2686018.102","1246331.492","616","46.0","POINT (2686018 1246331.5)"
"216","Biberlinstrasse","1","real","1","Strasse","2686017.9","1246826.214","618","12.0","POINT (2686018 1246826.2)"
"1866","Sillerwies","1","real","1","Strasse","2686130.92","1246003.625","619","294.2","POINT (2686131 1246003.6)"
"1568","Raintobelweg","1","real","1","Strasse","2686086.234","1246084.004","636","49.5","POINT (2686086.2 1246084)"
"881","Hofackerstrasse","1","real","1","Strasse","2685230.918","1246326.086","698","35.1","POINT (2685231 1246326.1)"
"438","Eichhalde","1","real","1","Strasse","2686019.394","1246279.876","721","308.0","POINT (2686019.5 1246279.9)"
"1016","In der Sommerau","1","real","1","Strasse","2686102.664","1246267.601","731","303.7","POINT (2686102.8 1246267.6)"
"2209","Wirzenweid","1","real","1","Strasse","2686445.74","1245761.551","732","286.4","POINT (2686445.8 1245761.5)"
"1967","Stöckentobelweg","1","real","1","Strasse","2685917.365","1246555.737","760","52.6","POINT (2685917.2 1246555.8)"
"1543","Pilgerweg","1","real","1","Strasse","2685587.846","1248236.516","794","321.0","POINT (2685587.8 1248236.5)"
"1286","Loorenkopfweg","1","real","1","Strasse","2687716.556","1247330.541","814","333.9","POINT (2687716.5 1247330.5)"
"253","Bogenweg","1","real","1","Strasse","2688903.611","1245831.897","822","18.0","POINT (2688903.5 1245831.9)"
"1297","Luckenholzweg","1","real","1","Strasse","2688868.849","1246195.129","823","9.0","POINT (2688868.8 1246195.1)"
"721","Grossrieglenweg","1","real","1","Strasse","2689016.245","1246071.783","824","56.7","POINT (2689016.2 1246071.8)"
"47","Alte Zürichstrasse","1","real","1","Strasse","2689074.983","1246278.682","825","0.0","POINT (2689075 1246278.6)"
"1493","Oetlisbergweg","1","real","1","Strasse","2689444.556","1245587.439","827","333.0","POINT (2689444.5 1245587.5)"
"359","Chutzenstrasse","1","real","1","Strasse","2687524.058","1247668.096","832","297.9","POINT (2687524 1247668.1)"
"2340","Quarzstrasse","1","real","1","Strasse","2686645.505","1245632.794","894","313.6","POINT (2686645.5 1245632.8)"
"217","Biberlinweg","1","real","1","Strasse","2686007.351","1246858.769","965","21.3","POINT (2686007.2 1246858.8)"
"273","Breitweg","1","real","1","Strasse","2686006.628","1247505.084","966","308.0","POINT (2686006.8 1247505.1)"
"215","Biberlinsburgweg","1","real","1","Strasse","2686171.266","1246827.823","986","304.1","POINT (2686171.2 1246827.9)"
"2072","Unterer Selnauweg","1","real","1","Strasse","2686444.027","1246454.851","1017","336.5","POINT (2686444 1246454.9)"
"1260","Liebwiesweg","1","real","1","Strasse","2685641.159","1249336.703","1023","300.6","POINT (2685641.2 1249336.8)"
"2180","Wetlistrasse","1","real","1","Strasse","2685365.575","1246035.858","1118","78.0","POINT (2685365.5 1246035.9)"
"1062","Kapfstrasse","1","real","1","Strasse","2685504.757","1246366.314","1120","296.4","POINT (2685504.8 1246366.4)"
"1406","Mühlehalde","1","real","1","Strasse","2685624.284","1246027.297","1121","319.4","POINT (2685624.2 1246027.2)"
"197","Bergheimstrasse","1","real","1","Strasse","2685627.252","1246130.709","1122","302.3","POINT (2685627.2 1246130.8)"
